Date	Arkengarthdale	East Cowton	Malham Tarn	Snaizeholme	Crakehill	Skip Bridge	Westwick	Skelton	Skelton tommorow	Predictor_1	Skelton Tomorrow	Skelton - 1	Average Rainfall	Average River flow	Average Rainfall -1 day	Skelton + average Rain	Arkengarthdale_lag1	East Cowton_lag1	Malham Tarn_lag1	Snaizeholme_lag1	Predictor_1_lag1	Skelton_lag1	Arkengarthdale_lag2	East Cowton_lag2	Malham Tarn_lag2	Snaizeholme_lag2	Predictor_1_lag2	Skelton_lag2	Arkengarthdale_lag3	East Cowton_lag3	Malham Tarn_lag3	Snaizeholme_lag3	Predictor_1_lag3	Skelton_lag3	Arkengarthdale_lag4	East Cowton_lag4	Malham Tarn_lag4	Snaizeholme_lag4	Predictor_1_lag4	Skelton_lag4	Arkengarthdale_lag5	East Cowton_lag5	Malham Tarn_lag5	Snaizeholme_lag5	Predictor_1_lag5	Skelton_lag5	Arkengarthdale_lag6	East Cowton_lag6	Malham Tarn_lag6	Snaizeholme_lag6	Predictor_1_lag6	Skelton_lag6
1996-01-03	3.2	2.4	4.8	2.2	9.345	3.285	8.686	22.95	30.86	21.316	30.86	21.18	3.15	11.067	3.1	26.1	3.0	2.4	4.8	2.2	20.05	21.18	1.0	2.4	4.8	2.0	19.528	18.88	0.0	1.8	0.6	0.0	19.701	17.9	0.0	0.0	0.2	0.0	20.689	15.82	0.0	0.0	0.4	0.0	21.855	16.63	0.0	0.0	0.4	0.0	25.21	16.57
1996-01-04	6.0	2.0	8.2	4.2	11.085	3.507	11.089	30.86	48.28	25.681	48.28	22.95	5.1	14.135	3.15	35.96	3.2	2.4	4.8	2.2	21.316	22.95	3.0	2.4	4.8	2.2	20.05	21.18	1.0	2.4	4.8	2.0	19.528	18.88	0.0	1.8	0.6	0.0	19.701	17.9	0.0	0.0	0.2	0.0	20.689	15.82	0.0	0.0	0.4	0.0	21.855	16.63
1996-01-05	7.0	2.6	11.0	6.8	14.875	4.008	15.906	48.28	69.82	34.789	69.82	30.86	6.85	20.767	5.1	55.13	6.0	2.0	8.2	4.2	25.681	30.86	3.2	2.4	4.8	2.2	21.316	22.95	3.0	2.4	4.8	2.2	20.05	21.18	1.0	2.4	4.8	2.0	19.528	18.88	0.0	1.8	0.6	0.0	19.701	17.9	0.0	0.0	0.2	0.0	20.689	15.82
1996-01-06	7.0	3.8	12.2	7.2	20.95	5.146	21.771	69.82	87.5	47.867	87.5	48.28	7.55	29.422	6.85	77.37	7.0	2.6	11.0	6.8	34.789	48.28	6.0	2.0	8.2	4.2	25.681	30.86	3.2	2.4	4.8	2.2	21.316	22.95	3.0	2.4	4.8	2.2	20.05	21.18	1.0	2.4	4.8	2.0	19.528	18.88	0.0	1.8	0.6	0.0	19.701	17.9
1996-01-07	8.333	6.0	17.6	11.4	29.425	7.682	31.081	87.5	111.7	68.188	111.7	69.82	10.833	38.922	7.55	98.333	7.0	3.8	12.2	7.2	47.867	69.82	7.0	2.6	11.0	6.8	34.789	48.28	6.0	2.0	8.2	4.2	25.681	30.86	3.2	2.4	4.8	2.2	21.316	22.95	3.0	2.4	4.8	2.2	20.05	21.18	1.0	2.4	4.8	2.0	19.528	18.88
1996-01-08	6.2	6.288	17.452	11.6	36.188	10.278	39.879	111.7	102.634	86.346	102.634	87.5	10.385	49.511	10.833	122.085	8.333	6.0	17.6	11.4	68.188	87.5	7.0	3.8	12.2	7.2	47.867	69.82	7.0	2.6	11.0	6.8	34.789	48.28	6.0	2.0	8.2	4.2	25.681	30.86	3.2	2.4	4.8	2.2	21.316	22.95	3.0	2.4	4.8	2.2	20.05	21.18
1996-01-09	4.4	5.888	12.252	7.2	39.746	12.782	46.716	102.634	84.33	99.244	84.33	111.7	7.435	50.47	10.385	110.069	6.2	6.288	17.452	11.6	86.346	111.7	8.333	6.0	17.6	11.4	68.188	87.5	7.0	3.8	12.2	7.2	47.867	69.82	7.0	2.6	11.0	6.8	34.789	48.28	6.0	2.0	8.2	4.2	25.681	30.86	3.2	2.4	4.8	2.2	21.316	22.95
1996-01-10	2.6	4.688	11.9	6.8	39.221	13.425	46.086	84.33	58.66	98.732	58.66	102.634	6.497	45.766	7.435	90.827	4.4	5.888	12.252	7.2	99.244	102.634	6.2	6.288	17.452	11.6	86.346	111.7	8.333	6.0	17.6	11.4	68.188	87.5	7.0	3.8	12.2	7.2	47.867	69.82	7.0	2.6	11.0	6.8	34.789	48.28	6.0	2.0	8.2	4.2	25.681	30.86
1996-01-11	2.167	5.488	6.9	5.2	33.696	12.318	40.203	58.66	66.55	86.217	66.55	84.33	4.939	36.219	6.497	63.599	2.6	4.688	11.9	6.8	98.732	84.33	4.4	5.888	12.252	7.2	99.244	102.634	6.2	6.288	17.452	11.6	86.346	111.7	8.333	6.0	17.6	11.4	68.188	87.5	7.0	3.8	12.2	7.2	47.867	69.82	7.0	2.6	11.0	6.8	34.789	48.28
1996-01-12	3.5	4.2	6.048	4.6	30.732	11.594	34.639	66.55	101.4	76.965	101.4	58.66	4.587	35.879	4.939	71.137	2.167	5.488	6.9	5.2	86.217	58.66	2.6	4.688	11.9	6.8	98.732	84.33	4.4	5.888	12.252	7.2	99.244	102.634	6.2	6.288	17.452	11.6	86.346	111.7	8.333	6.0	17.6	11.4	68.188	87.5	7.0	3.8	12.2	7.2	47.867	69.82
1996-01-13	4.629	6.4	13.848	5.163	30.423	10.87	30.102	101.4	100.9	71.395	100.9	66.55	7.51	43.199	4.587	108.91	3.5	4.2	6.048	4.6	76.965	66.55	2.167	5.488	6.9	5.2	86.217	58.66	2.6	4.688	11.9	6.8	98.732	84.33	4.4	5.888	12.252	7.2	99.244	102.634	6.2	6.288	17.452	11.6	86.346	111.7	8.333	6.0	17.6	11.4	68.188	87.5
1996-01-14	4.829	6.4	19.0	5.163	32.348	10.697	32.39	100.9	61.25	75.434	61.25	101.4	8.848	44.084	7.51	109.748	4.629	6.4	13.848	5.163	71.395	101.4	3.5	4.2	6.048	4.6	76.965	66.55	2.167	5.488	6.9	5.2	86.217	58.66	2.6	4.688	11.9	6.8	98.732	84.33	4.4	5.888	12.252	7.2	99.244	102.634	6.2	6.288	17.452	11.6	86.346	111.7
1996-01-15	3.729	3.4	18.6	2.563	32.323	10.436	32.702	61.25	46.7	75.461	46.7	100.9	7.073	34.178	8.848	68.323	4.829	6.4	19.0	5.163	75.434	100.9	4.629	6.4	13.848	5.163	71.395	101.4	3.5	4.2	6.048	4.6	76.965	66.55	2.167	5.488	6.9	5.2	86.217	58.66	2.6	4.688	11.9	6.8	98.732	84.33	4.4	5.888	12.252	7.2	99.244	102.634
1996-01-16	1.929	3.0	15.6	0.963	28.998	9.49	29.963	46.7	39.46	68.45	39.46	61.25	5.373	28.788	7.073	52.073	3.729	3.4	18.6	2.563	75.461	61.25	4.829	6.4	19.0	5.163	75.434	100.9	4.629	6.4	13.848	5.163	71.395	101.4	3.5	4.2	6.048	4.6	76.965	66.55	2.167	5.488	6.9	5.2	86.217	58.66	2.6	4.688	11.9	6.8	98.732	84.33
1996-01-17	0.6	0.0	6.4	0.2	23.55	8.07	24.906	39.46	32.78	56.526	32.78	46.7	1.8	23.996	5.373	41.26	1.929	3.0	15.6	0.963	68.45	46.7	3.729	3.4	18.6	2.563	75.461	61.25	4.829	6.4	19.0	5.163	75.434	100.9	4.629	6.4	13.848	5.163	71.395	101.4	3.5	4.2	6.048	4.6	76.965	66.55	2.167	5.488	6.9	5.2	86.217	58.66
1996-01-18	0.2	0.0	0.4	0.0	16.95	6.617	18.495	32.78	29.13	42.062	29.13	39.46	0.15	18.71	1.8	32.93	0.6	0.0	6.4	0.2	56.526	39.46	1.929	3.0	15.6	0.963	68.45	46.7	3.729	3.4	18.6	2.563	75.461	61.25	4.829	6.4	19.0	5.163	75.434	100.9	4.629	6.4	13.848	5.163	71.395	101.4	3.5	4.2	6.048	4.6	76.965	66.55
1996-01-19	0.4	0.0	0.4	0.0	14.625	5.5	15.164	29.13	27.66	35.289	27.66	32.78	0.2	16.105	0.15	29.33	0.2	0.0	0.4	0.0	42.062	32.78	0.6	0.0	6.4	0.2	56.526	39.46	1.929	3.0	15.6	0.963	68.45	46.7	3.729	3.4	18.6	2.563	75.461	61.25	4.829	6.4	19.0	5.163	75.434	100.9	4.629	6.4	13.848	5.163	71.395	101.4
1996-01-20	1.0	0.0	1.6	0.8	13.35	4.556	13.314	27.66	27.16	31.221	27.16	29.13	0.85	14.72	0.2	28.51	0.4	0.0	0.4	0.0	35.289	29.13	0.2	0.0	0.4	0.0	42.062	32.78	0.6	0.0	6.4	0.2	56.526	39.46	1.929	3.0	15.6	0.963	68.45	46.7	3.729	3.4	18.6	2.563	75.461	61.25	4.829	6.4	19.0	5.163	75.434	100.9
1996-01-21	1.0	0.0	1.2	0.8	12.6	3.876	12.211	27.16	25.62	28.687	25.62	27.66	0.75	13.962	0.85	27.91	1.0	0.0	1.6	0.8	31.221	27.66	0.4	0.0	0.4	0.0	35.289	29.13	0.2	0.0	0.4	0.0	42.062	32.78	0.6	0.0	6.4	0.2	56.526	39.46	1.929	3.0	15.6	0.963	68.45	46.7	3.729	3.4	18.6	2.563	75.461	61.25
1996-01-22	2.4	0.0	1.4	0.8	11.975	3.766	11.411	25.62	23.95	27.151	23.95	27.16	1.15	13.193	0.75	26.77	1.0	0.0	1.2	0.8	28.687	27.16	1.0	0.0	1.6	0.8	31.221	27.66	0.4	0.0	0.4	0.0	35.289	29.13	0.2	0.0	0.4	0.0	42.062	32.78	0.6	0.0	6.4	0.2	56.526	39.46	1.929	3.0	15.6	0.963	68.45	46.7
1996-01-23	2.2	0.0	1.4	0.8	11.475	3.704	10.852	23.95	22.13	26.032	22.13	25.62	1.1	12.495	1.15	25.05	2.4	0.0	1.4	0.8	27.151	25.62	1.0	0.0	1.2	0.8	28.687	27.16	1.0	0.0	1.6	0.8	31.221	27.66	0.4	0.0	0.4	0.0	35.289	29.13	0.2	0.0	0.4	0.0	42.062	32.78	0.6	0.0	6.4	0.2	56.526	39.46
1996-01-24	1.4	0.0	0.2	0.0	10.895	3.57	10.171	22.13	20.28	24.636	20.28	23.95	0.4	11.692	1.1	22.53	2.2	0.0	1.4	0.8	26.032	23.95	2.4	0.0	1.4	0.8	27.151	25.62	1.0	0.0	1.2	0.8	28.687	27.16	1.0	0.0	1.6	0.8	31.221	27.66	0.4	0.0	0.4	0.0	35.289	29.13	0.2	0.0	0.4	0.0	42.062	32.78
1996-01-25	1.4	0.0	0.2	0.0	10.13	3.369	9.404	20.28	18.58	22.903	18.58	22.13	0.4	10.796	0.4	20.68	1.4	0.0	0.2	0.0	24.636	22.13	2.2	0.0	1.4	0.8	26.032	23.95	2.4	0.0	1.4	0.8	27.151	25.62	1.0	0.0	1.2	0.8	28.687	27.16	1.0	0.0	1.6	0.8	31.221	27.66	0.4	0.0	0.4	0.0	35.289	29.13
1996-01-26	0.0	2.0	0.0	0.0	9.425	3.212	8.684	18.58	18.11	21.321	18.11	20.28	0.5	9.975	0.4	19.08	1.4	0.0	0.2	0.0	22.903	20.28	1.4	0.0	0.2	0.0	24.636	22.13	2.2	0.0	1.4	0.8	26.032	23.95	2.4	0.0	1.4	0.8	27.151	25.62	1.0	0.0	1.2	0.8	28.687	27.16	1.0	0.0	1.6	0.8	31.221	27.66
1996-01-27	0.0	3.0	0.0	0.0	8.857	3.091	8.041	18.11	18.05	19.989	18.05	18.58	0.75	9.525	0.5	18.86	0.0	2.0	0.0	0.0	21.321	18.58	1.4	0.0	0.2	0.0	22.903	20.28	1.4	0.0	0.2	0.0	24.636	22.13	2.2	0.0	1.4	0.8	26.032	23.95	2.4	0.0	1.4	0.8	27.151	25.62	1.0	0.0	1.2	0.8	28.687	27.16
1996-01-28	0.0	3.0	0.0	0.0	8.48	3.057	7.564	18.05	18.26	19.101	18.26	18.11	0.75	9.288	0.75	18.8	0.0	3.0	0.0	0.0	19.989	18.11	0.0	2.0	0.0	0.0	21.321	18.58	1.4	0.0	0.2	0.0	22.903	20.28	1.4	0.0	0.2	0.0	24.636	22.13	2.2	0.0	1.4	0.8	26.032	23.95	2.4	0.0	1.4	0.8	27.151	25.62
1996-01-29	0.0	3.0	0.0	0.0	8.315	3.037	7.31	18.26	18.13	18.662	18.13	18.05	0.75	9.23	0.75	19.01	0.0	3.0	0.0	0.0	19.101	18.05	0.0	3.0	0.0	0.0	19.989	18.11	0.0	2.0	0.0	0.0	21.321	18.58	1.4	0.0	0.2	0.0	22.903	20.28	1.4	0.0	0.2	0.0	24.636	22.13	2.2	0.0	1.4	0.8	26.032	23.95
1996-01-30	0.0	1.0	0.0	0.0	8.367	3.058	7.183	18.13	19.88	18.609	19.88	18.26	0.25	9.184	0.75	18.38	0.0	3.0	0.0	0.0	18.662	18.26	0.0	3.0	0.0	0.0	19.101	18.05	0.0	3.0	0.0	0.0	19.989	18.11	0.0	2.0	0.0	0.0	21.321	18.58	1.4	0.0	0.2	0.0	22.903	20.28	1.4	0.0	0.2	0.0	24.636	22.13
1996-01-31	0.2	0.0	0.0	0.2	8.81	3.102	7.079	19.88	21.32	18.991	21.32	18.13	0.1	9.718	0.25	19.98	0.0	1.0	0.0	0.0	18.609	18.13	0.0	3.0	0.0	0.0	18.662	18.26	0.0	3.0	0.0	0.0	19.101	18.05	0.0	3.0	0.0	0.0	19.989	18.11	0.0	2.0	0.0	0.0	21.321	18.58	1.4	0.0	0.2	0.0	22.903	20.28
1996-02-01	0.2	0.0	0.0	0.6	9.317	3.151	7.009	21.32	21.32	19.477	21.32	19.88	0.2	10.199	0.1	21.52	0.2	0.0	0.0	0.2	18.991	19.88	0.0	1.0	0.0	0.0	18.609	18.13	0.0	3.0	0.0	0.0	18.662	18.26	0.0	3.0	0.0	0.0	19.101	18.05	0.0	3.0	0.0	0.0	19.989	18.11	0.0	2.0	0.0	0.0	21.321	18.58
1996-02-02	0.6	0.0	0.0	1.0	9.722	3.318	6.915	21.32	21.71	19.956	21.71	21.32	0.4	10.319	0.2	21.72	0.2	0.0	0.0	0.6	19.477	21.32	0.2	0.0	0.0	0.2	18.991	19.88	0.0	1.0	0.0	0.0	18.609	18.13	0.0	3.0	0.0	0.0	18.662	18.26	0.0	3.0	0.0	0.0	19.101	18.05	0.0	3.0	0.0	0.0	19.989	18.11
1996-02-03	2.6	2.6	0.0	1.0	10.35	3.502	6.914	21.71	25.15	20.766	25.15	21.32	1.55	10.619	0.4	23.26	0.6	0.0	0.0	1.0	19.956	21.32	0.2	0.0	0.0	0.6	19.477	21.32	0.2	0.0	0.0	0.2	18.991	19.88	0.0	1.0	0.0	0.0	18.609	18.13	0.0	3.0	0.0	0.0	18.662	18.26	0.0	3.0	0.0	0.0	19.101	18.05
1996-02-04	3.2	2.8	0.2	1.0	11.175	3.738	6.956	25.15	24.38	21.869	24.38	21.71	1.8	11.755	1.55	26.95	2.6	2.6	0.0	1.0	20.766	21.71	0.6	0.0	0.0	1.0	19.956	21.32	0.2	0.0	0.0	0.6	19.477	21.32	0.2	0.0	0.0	0.2	18.991	19.88	0.0	1.0	0.0	0.0	18.609	18.13	0.0	3.0	0.0	0.0	18.662	18.26
1996-02-05	3.2	2.8	0.2	0.6	11.575	3.812	6.998	24.38	21.76	22.384	21.76	25.15	1.7	11.691	1.8	26.08	3.2	2.8	0.2	1.0	21.869	25.15	2.6	2.6	0.0	1.0	20.766	21.71	0.6	0.0	0.0	1.0	19.956	21.32	0.2	0.0	0.0	0.6	19.477	21.32	0.2	0.0	0.0	0.2	18.991	19.88	0.0	1.0	0.0	0.0	18.609	18.13
1996-02-06	2.8	4.0	0.2	0.2	11.625	3.716	6.956	21.76	19.01	22.297	19.01	24.38	1.8	11.014	1.7	23.56	3.2	2.8	0.2	0.6	22.384	24.38	3.2	2.8	0.2	1.0	21.869	25.15	2.6	2.6	0.0	1.0	20.766	21.71	0.6	0.0	0.0	1.0	19.956	21.32	0.2	0.0	0.0	0.6	19.477	21.32	0.2	0.0	0.0	0.2	18.991	19.88
1996-02-07	0.8	1.6	0.2	0.2	11.11	3.521	6.85	19.01	17.25	21.481	17.25	21.76	0.7	10.123	1.8	19.71	2.8	4.0	0.2	0.2	22.297	21.76	3.2	2.8	0.2	0.6	22.384	24.38	3.2	2.8	0.2	1.0	21.869	25.15	2.6	2.6	0.0	1.0	20.766	21.71	0.6	0.0	0.0	1.0	19.956	21.32	0.2	0.0	0.0	0.6	19.477	21.32
1996-02-08	0.8	1.8	2.6	0.4	9.835	3.174	6.658	17.25	20.58	19.667	20.58	19.01	1.4	9.229	0.7	18.65	0.8	1.6	0.2	0.2	21.481	19.01	2.8	4.0	0.2	0.2	22.297	21.76	3.2	2.8	0.2	0.6	22.384	24.38	3.2	2.8	0.2	1.0	21.869	25.15	2.6	2.6	0.0	1.0	20.766	21.71	0.6	0.0	0.0	1.0	19.956	21.32
1996-02-09	0.8	2.2	5.6	4.0	10.035	3.848	6.801	20.58	60.62	20.684	60.62	17.25	3.15	10.316	1.4	23.73	0.8	1.8	2.6	0.4	19.667	17.25	0.8	1.6	0.2	0.2	21.481	19.01	2.8	4.0	0.2	0.2	22.297	21.76	3.2	2.8	0.2	0.6	22.384	24.38	3.2	2.8	0.2	1.0	21.869	25.15	2.6	2.6	0.0	1.0	20.766	21.71
1996-02-10	2.6	1.4	10.553	7.012	14.91	5.693	17.371	60.62	78.687	37.974	78.687	20.58	5.391	24.648	3.15	66.011	0.8	2.2	5.6	4.0	20.684	20.58	0.8	1.8	2.6	0.4	19.667	17.25	0.8	1.6	0.2	0.2	21.481	19.01	2.8	4.0	0.2	0.2	22.297	21.76	3.2	2.8	0.2	0.6	22.384	24.38	3.2	2.8	0.2	1.0	21.869	25.15
1996-02-11	6.2	1.2	17.153	9.012	20.704	7.942	27.835	78.687	93.607	56.481	93.607	60.62	8.391	33.792	5.391	87.078	2.6	1.4	10.553	7.012	37.974	60.62	0.8	2.2	5.6	4.0	20.684	20.58	0.8	1.8	2.6	0.4	19.667	17.25	0.8	1.6	0.2	0.2	21.481	19.01	2.8	4.0	0.2	0.2	22.297	21.76	3.2	2.8	0.2	0.6	22.384	24.38
1996-02-12	6.4	0.8	17.853	9.5	27.229	10.529	37.959	93.607	104.882	75.717	104.882	78.687	8.638	42.331	8.391	102.245	6.2	1.2	17.153	9.012	56.481	78.687	2.6	1.4	10.553	7.012	37.974	60.62	0.8	2.2	5.6	4.0	20.684	20.58	0.8	1.8	2.6	0.4	19.667	17.25	0.8	1.6	0.2	0.2	21.481	19.01	2.8	4.0	0.2	0.2	22.297	21.76
1996-02-13	6.4	0.4	14.853	6.1	33.049	12.434	47.142	104.882	112.012	92.625	112.012	93.607	6.938	49.377	8.638	111.82	6.4	0.8	17.853	9.5	75.717	93.607	6.2	1.2	17.153	9.012	56.481	78.687	2.6	1.4	10.553	7.012	37.974	60.62	0.8	2.2	5.6	4.0	20.684	20.58	0.8	1.8	2.6	0.4	19.667	17.25	0.8	1.6	0.2	0.2	21.481	19.01
1996-02-14	4.6	0.0	9.9	3.288	34.95	13.395	45.131	112.012	114.5	93.477	114.5	104.882	4.447	51.372	6.938	116.459	6.4	0.4	14.853	6.1	92.625	104.882	6.4	0.8	17.853	9.5	75.717	93.607	6.2	1.2	17.153	9.012	56.481	78.687	2.6	1.4	10.553	7.012	37.974	60.62	0.8	2.2	5.6	4.0	20.684	20.58	0.8	1.8	2.6	0.4	19.667	17.25
1996-02-15	1.0	0.0	3.3	1.288	36.471	14.061	41.072	114.5	114.369	91.605	114.369	112.012	1.397	51.526	4.447	115.897	4.6	0.0	9.9	3.288	93.477	112.012	6.4	0.4	14.853	6.1	92.625	104.882	6.4	0.8	17.853	9.5	75.717	93.607	6.2	1.2	17.153	9.012	56.481	78.687	2.6	1.4	10.553	7.012	37.974	60.62	0.8	2.2	5.6	4.0	20.684	20.58
1996-02-16	0.0	0.2	0.0	5.6	37.65	14.303	38.962	114.369	113.893	90.915	113.893	114.5	1.45	51.321	1.397	115.819	1.0	0.0	3.3	1.288	91.605	114.5	4.6	0.0	9.9	3.288	93.477	112.012	6.4	0.4	14.853	6.1	92.625	104.882	6.4	0.8	17.853	9.5	75.717	93.607	6.2	1.2	17.153	9.012	56.481	78.687	2.6	1.4	10.553	7.012	37.974	60.62
1996-02-17	0.0	0.2	0.0	9.252	38.523	14.004	39.035	113.893	112.945	91.562	112.945	114.369	2.363	51.364	1.45	116.256	0.0	0.2	0.0	5.6	90.915	114.369	1.0	0.0	3.3	1.288	91.605	114.5	4.6	0.0	9.9	3.288	93.477	112.012	6.4	0.4	14.853	6.1	92.625	104.882	6.4	0.8	17.853	9.5	75.717	93.607	6.2	1.2	17.153	9.012	56.481	78.687
1996-02-18	0.0	0.8	0.0	10.4	39.129	13.985	39.619	112.945	111.4	92.733	111.4	113.893	2.8	51.42	2.363	115.745	0.0	0.2	0.0	9.252	91.562	113.893	0.0	0.2	0.0	5.6	90.915	114.369	1.0	0.0	3.3	1.288	91.605	114.5	4.6	0.0	9.9	3.288	93.477	112.012	6.4	0.4	14.853	6.1	92.625	104.882	6.4	0.8	17.853	9.5	75.717	93.607
1996-02-19	0.0	2.0	0.0	10.4	39.503	14.332	41.5	111.4	69.55	95.336	69.55	112.945	3.1	51.684	2.8	114.5	0.0	0.8	0.0	10.4	92.733	112.945	0.0	0.2	0.0	9.252	91.562	113.893	0.0	0.2	0.0	5.6	90.915	114.369	1.0	0.0	3.3	1.288	91.605	114.5	4.6	0.0	9.9	3.288	93.477	112.012	6.4	0.4	14.853	6.1	92.625	104.882
1996-02-20	0.0	2.8	0.0	5.8	35.55	13.977	38.329	69.55	54.79	87.856	54.79	111.4	2.15	39.352	3.1	71.7	0.0	2.0	0.0	10.4	95.336	111.4	0.0	0.8	0.0	10.4	92.733	112.945	0.0	0.2	0.0	9.252	91.562	113.893	0.0	0.2	0.0	5.6	90.915	114.369	1.0	0.0	3.3	1.288	91.605	114.5	4.6	0.0	9.9	3.288	93.477	112.012
1996-02-21	0.0	5.4	0.0	2.548	30.756	13.31	32.349	54.79	52.58	76.415	52.58	69.55	1.987	32.801	2.15	56.777	0.0	2.8	0.0	5.8	87.856	69.55	0.0	2.0	0.0	10.4	95.336	111.4	0.0	0.8	0.0	10.4	92.733	112.945	0.0	0.2	0.0	9.252	91.562	113.893	0.0	0.2	0.0	5.6	90.915	114.369	1.0	0.0	3.3	1.288	91.605	114.5
1996-02-22	0.0	7.8	0.0	2.8	27.225	12.131	26.851	52.58	66.0	66.208	66.0	54.79	2.65	29.697	1.987	55.23	0.0	5.4	0.0	2.548	76.415	54.79	0.0	2.8	0.0	5.8	87.856	69.55	0.0	2.0	0.0	10.4	95.336	111.4	0.0	0.8	0.0	10.4	92.733	112.945	0.0	0.2	0.0	9.252	91.562	113.893	0.0	0.2	0.0	5.6	90.915	114.369
1996-02-23	0.0	6.8	0.0	8.2	25.775	10.7	22.524	66.0	91.42	58.998	91.42	52.58	3.75	31.25	2.65	69.75	0.0	7.8	0.0	2.8	66.208	52.58	0.0	5.4	0.0	2.548	76.415	54.79	0.0	2.8	0.0	5.8	87.856	69.55	0.0	2.0	0.0	10.4	95.336	111.4	0.0	0.8	0.0	10.4	92.733	112.945	0.0	0.2	0.0	9.252	91.562	113.893
1996-02-24	0.0	6.4	0.0	10.8	31.525	10.463	24.075	91.42	104.7	66.063	104.7	66.0	4.3	39.371	3.75	95.72	0.0	6.8	0.0	8.2	58.998	66.0	0.0	7.8	0.0	2.8	66.208	52.58	0.0	5.4	0.0	2.548	76.415	54.79	0.0	2.8	0.0	5.8	87.856	69.55	0.0	2.0	0.0	10.4	95.336	111.4	0.0	0.8	0.0	10.4	92.733	112.945
1996-02-25	0.0	6.2	0.0	13.8	36.497	10.893	29.034	104.7	74.81	76.424	74.81	91.42	5.0	45.281	4.3	109.7	0.0	6.4	0.0	10.8	66.063	91.42	0.0	6.8	0.0	8.2	58.998	66.0	0.0	7.8	0.0	2.8	66.208	52.58	0.0	5.4	0.0	2.548	76.415	54.79	0.0	2.8	0.0	5.8	87.856	69.55	0.0	2.0	0.0	10.4	95.336	111.4
1996-02-26	0.0	3.2	0.2	13.2	37.647	10.979	30.532	74.81	58.99	79.158	58.99	104.7	4.15	38.492	5.0	78.96	0.0	6.2	0.0	13.8	76.424	104.7	0.0	6.4	0.0	10.8	66.063	91.42	0.0	6.8	0.0	8.2	58.998	66.0	0.0	7.8	0.0	2.8	66.208	52.58	0.0	5.4	0.0	2.548	76.415	54.79	0.0	2.8	0.0	5.8	87.856	69.55
1996-02-27	0.0	3.0	0.2	7.8	34.722	10.953	30.341	58.99	50.42	76.016	50.42	74.81	2.75	33.752	4.15	61.74	0.0	3.2	0.2	13.2	79.158	74.81	0.0	6.2	0.0	13.8	76.424	104.7	0.0	6.4	0.0	10.8	66.063	91.42	0.0	6.8	0.0	8.2	58.998	66.0	0.0	7.8	0.0	2.8	66.208	52.58	0.0	5.4	0.0	2.548	76.415	54.79
1996-02-28	0.0	2.4	0.4	4.6	27.997	10.3	27.113	50.42	44.56	65.41	44.56	58.99	1.85	28.958	2.75	52.27	0.0	3.0	0.2	7.8	76.016	58.99	0.0	3.2	0.2	13.2	79.158	74.81	0.0	6.2	0.0	13.8	76.424	104.7	0.0	6.4	0.0	10.8	66.063	91.42	0.0	6.8	0.0	8.2	58.998	66.0	0.0	7.8	0.0	2.8	66.208	52.58
1996-02-29	0.0	0.0	0.4	1.0	22.3	9.464	21.125	44.56	42.51	52.889	42.51	50.42	0.35	24.362	1.85	44.91	0.0	2.4	0.4	4.6	65.41	50.42	0.0	3.0	0.2	7.8	76.016	58.99	0.0	3.2	0.2	13.2	79.158	74.81	0.0	6.2	0.0	13.8	76.424	104.7	0.0	6.4	0.0	10.8	66.063	91.42	0.0	6.8	0.0	8.2	58.998	66.0
1996-03-01	0.0	0.0	0.2	0.0	19.125	8.896	18.597	42.51	42.84	46.618	42.84	44.56	0.05	22.282	0.35	42.56	0.0	0.0	0.4	1.0	52.889	44.56	0.0	2.4	0.4	4.6	65.41	50.42	0.0	3.0	0.2	7.8	76.016	58.99	0.0	3.2	0.2	13.2	79.158	74.81	0.0	6.2	0.0	13.8	76.424	104.7	0.0	6.4	0.0	10.8	66.063	91.42
1996-03-02	0.0	0.8	0.2	1.2	18.45	7.692	17.954	42.84	49.6	44.096	49.6	42.51	0.55	21.734	0.05	43.39	0.0	0.0	0.2	0.0	46.618	42.51	0.0	0.0	0.4	1.0	52.889	44.56	0.0	2.4	0.4	4.6	65.41	50.42	0.0	3.0	0.2	7.8	76.016	58.99	0.0	3.2	0.2	13.2	79.158	74.81	0.0	6.2	0.0	13.8	76.424	104.7
1996-03-03	0.0	2.2	0.0	1.2	20.1	6.722	18.119	49.6	52.67	44.941	52.67	42.84	0.85	23.635	0.55	50.45	0.0	0.8	0.2	1.2	44.096	42.84	0.0	0.0	0.2	0.0	46.618	42.51	0.0	0.0	0.4	1.0	52.889	44.56	0.0	2.4	0.4	4.6	65.41	50.42	0.0	3.0	0.2	7.8	76.016	58.99	0.0	3.2	0.2	13.2	79.158	74.81
1996-03-04	0.0	2.2	0.4	1.2	22.15	5.88	18.936	52.67	45.33	46.966	45.33	49.6	0.95	24.909	0.85	53.62	0.0	2.2	0.0	1.2	44.941	49.6	0.0	0.8	0.2	1.2	44.096	42.84	0.0	0.0	0.2	0.0	46.618	42.51	0.0	0.0	0.4	1.0	52.889	44.56	0.0	2.4	0.4	4.6	65.41	50.42	0.0	3.0	0.2	7.8	76.016	58.99
